alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Frankenstrike,Eatle,Loseite,Xenon,7,4,9,Valueite,Orion Nebula,5,7,5,Crashhopper
Spidermonkey,Snare-oh,Acrossite,Kratos IV,9,4,8,Formite,Krypton,7,7,5,Way Big
Whampire,Ultimate Way Big,Particularlyite,Altair IV,8,9,5,Riskite,Krypton,7,4,6,Pesky Dust
Crashhopper,Blitzwolfer,Oilite,Vega,8,4,8,Particularite,Tierra Nova,5,8,5,Ultimate Echo Echo
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,10,10,Actite,Rylos,10,4,7,Humungousaur
Ripjaws,Ultimate Cannonbolt,Yardite,Zygara,7,7,5,Particularlyite,Altair IV,7,6,10,Toepick
Ultimate Swampfire,Jetpack Alien,Indeedite,Altair IV,10,9,5,Earlyite,Tau Ceti,8,9,8,Jetpack Alien
Goop,Whampire,Alsoite,Ego the Living Planet,9,10,6,Riskite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Gax,Glitch Ben,Taxite,Tau Ceti,10,8,9,Threeite,Tierra Nova,9,8,6,Hot Shot
Ditto,Slapback,Dealite,Hala,7,8,5,Spaceite,Nebulon,6,8,10,AmpFibian
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Wildvine
Chamalien,Echo Echo,Dealite,Tierra Nova,6,9,10,Withoutite,Epsilon Eridani,6,8,6,Ultimate Way Big
Jetray,AmpFibian,Norite,Altair IV,8,7,8,Cellite,Zantron,5,4,5,Ditto
Rath,Ultimate Way Big,Decideite,Beta Hydri,5,8,5,Articleite,Epsilon Eridani,8,4,6,Pesky Dust
Brainstorm,Snare-oh,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
The Worst,Wildmutt,Centuryite,Altair IV,7,8,8,Earlyite,Altair IV,9,6,7,Overflow
Glitch Ben,Overflow,Togetherite,Alpha Centauri,8,10,10,Agentite,Talos IV,9,10,10,Jetray
NRG,Ultimate Swampfire,Indeedite,Andromeda Prime,9,10,6,Centuryite,Sirius,9,10,10,Ultimate Big Chill
AmpFibian,Armodrillo,Particularlyite,Zantron,7,6,9,Chanceite,Altair IV,7,8,10,The Worst
Big Chill,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Four Arms,Upgrade,Withoutite,Andromeda Prime,7,8,8,Minuteite,Tierra Nova,5,10,10,Brainstorm
Rath,Wildmutt,Sourceite,Rylos,7,4,10,Aite,Orion Nebula,5,7,5,Eatle
Terraspin,Shocksquatch,Personite,Beta Hydri,10,6,9,Toughite,Epsilon Eridani,8,4,9,Ultimate Way Big
Brainstorm,Eatle,Colorite,Vega,7,5,6,Valueite,Zantron,5,7,5,Frankenstrike
XLR8,Armodrillo,Storeite,Ego the Living Planet,9,10,10,Centuryite,Beta Hydri,9,10,8,Toepick
Ultimate Spidermonkey,Wildmutt,Mostite,Kratos IV,9,9,9,Formite,Hala,7,4,6,Big Chill
Ball Weevil,Ultimate Echo Echo,Evidenceite,Vega,9,4,8,Aite,Tau Ceti,9,4,6,Ultimate Echo Echo
Upchuck,Ultimate Gravattack,Actionite,Hala,5,10,6,Simpleite,Hala,10,4,9,NRG
Jetpack Alien,Snare-oh,Toughite,Beta Hydri,7,7,10,Threeite,Beta Hydri,8,4,6,Way Big
Gax,Toepick,Personite,Epsilon Eridani,9,6,6,Whereite,Xandar,7,6,9,Toepick
Wildvine,Wildmutt,Whereite,Epsilon Eridani,7,10,6,Workite,Hala,5,8,10,Ultimate Way Big
Four Arms,Armodrillo,Norite,Alpha Centauri,5,4,5,Electionite,Epsilon Eridani,9,4,10,NRG
Snare-oh,Ultimate Way Big,Personite,Tau Ceti,6,6,9,Whereite,Solaris,8,6,9,Toepick
Big Chill,Ultimate Way Big,Loseite,Vortis,9,5,8,Articleite,Alpha Centauri,7,4,5,Gravattack
Toepick,Glitch Ben,Togetherite,Omega Centauri,7,6,6,Receiveite,Orion Nebula,10,6,7,Pesky Dust
Alien X,Ultimate Swampfire,Totalite,Xandar,6,8,6,Centuryite,Solaris,7,8,10,Ultimate Spidermonkey
Jetray,NRG,Acrossite,Vega,5,4,8,Chanceite,Ego the Living Planet,7,8,7,AmpFibian
Heatblast,Ultimate Echo Echo,Particularite,Alpha Centauri,8,9,5,Groundite,Tierra Nova,7,8,6,Way Big
Hot Shot,Whampire,Everite,Zygara,5,4,6,Totalite,Rylos,7,6,9,Ultimate Echo Echo
Brainstorm,Terraspin,Somebodyite,Xenon,7,7,6,Mostite,Orion Nebula,10,6,7,Terraspin
AmpFibian,Way Big,Particularite,Zantron,7,8,9,Formite,Tierra Nova,7,8,10,Grey Matter
XLR8,Four Arms,Oilite,Qonos,8,8,8,Minuteite,Talos IV,6,10,5,Spidermonkey
Rath,Eatle,Littleite,Rylos,7,5,9,Valueite,Orion Nebula,5,7,5,Eatle
Atomix,Armodrillo,Spaceite,Tau Ceti,6,4,10,Decideite,Tierra Nova,5,4,10,Ultimate Humungousaur
Overflow,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Big Chill
Walkatrout,Jetpack Alien,Decideite,Vulcan,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Shock Rock,Eatle,Colorite,Rylos,7,5,6,Valueite,Orion Nebula,5,7,5,Eatle
Spidermonkey,Eatle,Littleite,Rylos,7,5,6,Aite,Orion Nebula,5,7,5,Eatle
Four Arms,Overflow,Electionite,Nexus Prime,7,4,9,Formite,Tierra Nova,6,8,7,Ultimate Echo Echo
Feedback,Swampfire,Personite,Orion Nebula,10,4,10,Agentite,Vega,8,9,6,Ultimate Wildmutt
Atomix,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,9,9,8,Jetpack Alien
Alien X,Ultimate Big Chill,Withoutite,Krypton,9,10,6,Greenite,Nebulon,9,10,9,Goop
Way Big,Chamalien,Sendite,Andromeda Prime,9,10,6,Centuryite,Krypton,6,7,10,Armodrillo
Blitzwolfer,Ultimate Way Big,Actionite,Talos IV,7,7,7,Threeite,Solaris,9,10,10,Gax
Shocksquatch,Cannonbolt,Programite,Ego the Living Planet,9,4,6,Sendite,Ego the Living Planet,7,10,6,Overflow
Goop,Ultimate Big Chill,Alsoite,Ego the Living Planet,9,10,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Atomix,Overflow,Chanceite,Solaris,9,4,10,Herite,Sirius,9,10,7,Ultimate Swampfire
Jury Rigg,Jetpack Alien,Dealite,Hala,9,6,9,Oilite,Pandora,8,4,6,Ultimate Echo Echo
Upgrade,Bloxx,Greenite,Pandora,9,4,7,Herite,Hala,9,6,10,Wildmutt
The Worst,Ultimate Swampfire,Mostite,Beta Hydri,6,10,6,Herite,Sirius,9,6,10,Ultimate Big Chill
Alien X,Ultimate Big Chill,Mostite,Kratos IV,9,6,6,Riskite,Ego the Living Planet,9,10,9,Ultimate Swampfire
Diamondhead,Chamalien,Articleite,Nexus Prime,10,5,7,Workite,Rylos,10,4,6,Ditto
Terraspin,Cannonbolt,Storeite,Zygara,5,7,9,Riskite,Krypton,6,8,10,Snare-oh
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,4,10,Actite,Rylos,10,4,7,Humungousaur
Cannonbolt,Ultimate Echo Echo,Bestite,Epsilon Eridani,10,5,9,Chanceite,Krypton,7,8,10,Ultimate Echo Echo
Blitzwolfer,Fasttrack,Candidateite,Orion Nebula,9,6,6,Whereite,Xandar,7,6,9,Toepick
Glitch Ben,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Gravattack,Eatle,Decideite,Zygara,7,7,6,Norite,Nebulon,5,6,7,Snare-oh
Ultimate Spidermonkey,Ultimate Way Big,Decideite,Tau Ceti,8,9,5,Groundite,Tierra Nova,8,8,10,Mole-Stache
XLR8,AmpFibian,Withoutite,Beta Hydri,7,4,6,Particularite,Alpha Centauri,5,7,5,Eatle
Ultimate Echo Echo,Ultimate Echo Echo,Mostite,Hala,5,8,9,Chanceite,Xandar,7,6,6,Ultimate Echo Echo
XLR8,AmpFibian,Whereite,Vega,6,7,9,Workite,Tierra Nova,7,8,10,Upchuck
Four Arms,Armodrillo,Sourceite,Vega,7,4,8,Dealite,Orion Nebula,5,7,5,Ditto
Feedback,Eatle,Littleite,Vega,7,5,9,Particularite,Orion Nebula,5,7,5,Eatle
Terraspin,Ultimate Echo Echo,Threeite,Zantron,10,7,6,Storeite,Hala,7,10,6,Eye Guy
AmpFibian,Ultimate Way Big,Norite,Tau Ceti,6,8,5,Greenite,Talos IV,8,8,6,Ultimate Echo Echo
Terraspin,Heatblast,Whereite,Tau Ceti,9,6,9,Centuryite,Sirius,9,10,10,Ultimate Swampfire
Gravattack,Four Arms,Sourceite,Vortis,8,10,5,Workite,Vega,8,4,5,Jury Rigg
Kickin Hawk,Gravattack,Oilite,Rylos,9,4,10,Aite,Altair IV,5,7,5,Blitzwolfer
Rath,Ditto,Totalite,Vulcan,9,7,10,Discussionite,Krypton,5,7,5,Ditto
Glitch Ben,Ultimate Gravattack,Groundite,Hala,5,4,8,Norite,Krypton,8,4,10,Ultimate Way Big
Atomix,Ultimate Spidermonkey,Agentite,Beta Hydri,5,4,8,Centuryite,Rylos,7,4,6,Ultimate Humungousaur
Feedback,Fasttrack,Articleite,Andromeda Prime,9,6,5,Centuryite,Orion Nebula,5,6,10,Blitzwolfer
Alien X,AmpFibian,Oilite,Alpha Centauri,6,6,6,Articleite,Hala,6,4,6,AmpFibian
Big Chill,Chamalien,Oilite,Vortis,8,4,8,Articleite,Alpha Centauri,5,4,5,Glitch Ben
Walkatrout,Grey Matter,Decideite,Altair IV,10,9,5,Groundite,Tau Ceti,8,9,8,Ultimate Wildmutt
Gax,Eatle,Faceite,Vega,7,4,6,Valueite,Vulcan,5,7,9,Swampfire
XLR8,Whampire,Dealite,Zygara,9,5,6,Greenite,Talos IV,7,6,9,Crashhopper
Hot Shot,Terraspin,Greenite,Rylos,7,4,7,Mostite,Vulcan,5,6,7,Ghostfreak
The Worst,Armodrillo,Taxite,Solaris,5,8,10,Actite,Rylos,6,8,7,Way Big
Chamalien,Ghostfreak,Mostite,Krypton,9,4,9,Darkite,Omega Centauri,5,7,6,Lodestar
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,7,Sourceite,Vortis,9,5,8,Big Chill
Ripjaws,AmpFibian,Agentite,Zygara,7,7,9,Formite,Talos IV,5,8,10,Goop
Diamondhead,Ultimate Swampfire,Aite,Tau Ceti,8,4,8,Decideite,Vulcan,7,4,6,Swampfire
Gravattack,Wildmutt,Minuteite,Rylos,8,8,10,Riskite,Zygara,9,10,8,Blitzwolfer
Ultimate Wildmutt,Echo Echo,Totalite,Altair IV,9,9,5,Electionite,Epsilon Eridani,6,9,8,Overflow
Slapback,Ultimate Way Big,Taxite,Omega Centauri,7,4,9,Centuryite,Hala,7,6,9,Jetray
Bullfrag,Ultimate Swampfire,Girlite,Andromeda Prime,9,10,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
NRG,Wildmutt,Togetherite,Hala,5,8,7,Groundite,Talos IV,7,4,6,Wildmutt
Toepick,Ultimate Echo Echo,Faceite,Epsilon Eridani,9,8,5,Sendite,Hala,9,10,10,Upchuck
Snare-oh,Fasttrack,Simpleite,Epsilon Eridani,10,7,7,Receiveite,Xandar,8,6,6,Ultimate Spidermonkey
Whampire,Ultimate Cannonbolt,Townite,Hala,7,5,8,Everite,Pandora,10,4,5,Spidermonkey
Toepick,NRG,Middleite,Beta Hydri,9,10,10,Riskite,Pandora,5,10,6,Armodrillo
Slapback,Ultimate Swampfire,Candidateite,Solaris,9,7,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Mole-Stache,Wildmutt,Programite,Altair IV,9,10,10,Receiveite,Ego the Living Planet,6,10,6,Ultimate Humungousaur
Ghostfreak,Ultimate Swampfire,Indeedite,Zantron,8,8,5,Programite,Tierra Nova,9,8,10,Ultimate Swampfire
Ultimate Way Big,Upgrade,Programite,Talos IV,9,10,10,Sourceite,Vega,9,10,10,XLR8
Stinkfly,Gravattack,Withoutite,Zygara,9,8,7,Personite,Solaris,9,10,10,Armodrillo
Walkatrout,Four Arms,Aite,Vulcan,5,9,5,Decideite,Epsilon Eridani,8,4,6,Jetpack Alien
Spidermonkey,Terraspin,Toughite,Hala,5,6,9,Personite,Alpha Centauri,7,4,6,AmpFibian
Crashhopper,AmpFibian,Colorite,Vega,7,7,9,Particularite,Zantron,5,8,5,AmpFibian
Ball Weevil,Whampire,Ontoite,Sirius,9,7,10,Earlyite,Tierra Nova,9,5,10,Cannonbolt
Overflow,Big Chill,Minuteite,Pandora,10,7,10,Sourceite,Vortis,9,5,8,Upgrade
Astrodactyl,Armodrillo,Oilite,Sirius,5,9,5,Earlyite,Hala,8,4,6,Astrodactyl
Chamalien,Overflow,Seaite,Solaris,7,5,10,Riskite,Altair IV,9,8,8,Ultimate Cannonbolt
Ultimate Swampfire,Lodestar,Faceite,Kratos IV,7,4,9,Evidenceite,Rylos,7,4,7,Hot Shot
Jury Rigg,Four Arms,Darkite,Vulcan,5,4,5,Decideite,Hala,8,4,6,Jetpack Alien
Slapback,Toepick,Mostite,Talos IV,6,6,6,Whereite,Xandar,7,6,9,Toepick
Cannonbolt,Big Chill,Acrossite,Nebulon,6,7,8,Sourceite,Vortis,9,5,8,Big Chill
Rath,Eatle,Politicalite,Zygara,7,4,6,Particularite,Vulcan,5,7,5,Eatle
Cannonbolt,Big Chill,Minuteite,Pandora,9,10,10,Sourceite,Vortis,9,5,8,Big Chill
Ultimate Cannonbolt,Ultimate Way Big,Togetherite,Rylos,5,8,9,Earlyite,Rylos,8,4,10,NRG
Mole-Stache,Lodestar,Decideite,Vulcan,10,4,9,Minuteite,Solaris,7,8,10,Whampire
Brainstorm,Snare-oh,Actionite,Xenon,9,4,7,Mostite,Orion Nebula,10,6,7,Snare-oh
Ultimate Big Chill,Gravattack,Threeite,Beta Hydri,9,10,10,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Terraspin,Bloxx,Candidateite,Talos IV,5,6,7,Ontoite,Solaris,7,6,9,Diamondhead
Upchuck,Feedback,Faceite,Sirius,6,7,8,Riskite,Hala,9,5,10,NRG
Way Big,Chamalien,Ontoite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,XLR8
Upchuck,Big Chill,Minuteite,Nebulon,10,4,8,Sendite,Beta Hydri,9,5,6,Big Chill
Chamalien,Big Chill,Programite,Nebulon,8,8,5,Centuryite,Zygara,9,10,10,Jury Rigg
Gax,Jetray,Oilite,Solaris,10,6,7,Spaceite,Vega,7,4,7,NRG
Eatle,AmpFibian,Townite,Sirius,7,7,8,Aite,Zantron,5,8,7,Crashhopper
Ball Weevil,Ultimate Spidermonkey,Storeite,Kratos IV,9,10,9,Discussionite,Qonos,9,6,10,Fasttrack
Toepick,Lodestar,Personite,Solaris,9,10,6,Threeite,Tierra Nova,9,8,10,Jury Rigg
Whampire,Blitzwolfer,Herite,Alpha Centauri,6,10,7,Cellite,Sirius,9,6,10,Wildmutt
Jetray,Armodrillo,Simpleite,Vega,5,4,10,Particularlyite,Rylos,5,4,10,Astrodactyl
Spidermonkey,Ultimate Gravattack,Spaceite,Krypton,7,10,5,Cellite,Krypton,7,4,10,Upchuck
Shocksquatch,Bloxx,Valueite,Epsilon Eridani,10,4,9,Programite,Hala,7,6,9,Ultimate Big Chill
Frankenstrike,Snare-oh,Actionite,Rylos,7,7,7,Mostite,Vulcan,5,6,7,Snare-oh
Mole-Stache,Ultimate Swampfire,Centuryite,Solaris,7,6,10,Programite,Krypton,7,4,10,Slapback
Clockwork,Toepick,Alsoite,Pandora,9,10,6,Centuryite,Zygara,9,10,10,Ultimate Swampfire
Upchuck,Jury Rigg,Personite,Altair IV,7,9,9,Aite,Vulcan,8,9,7,NRG
Atomix,Whampire,Workite,Orion Nebula,6,4,5,Formite,Altair IV,7,4,10,Goop
Rath,Ultimate Swampfire,Withoutite,Epsilon Eridani,9,10,6,Centuryite,Qonos,9,10,10,Ultimate Swampfire
Ditto,Wildmutt,Particularlyite,Vega,5,4,5,Spaceite,Epsilon Eridani,8,4,6,Four Arms
Jetpack Alien,Jury Rigg,Simpleite,Kratos IV,5,4,5,Norite,Xandar,8,4,6,Snare-oh
Feedback,Upchuck,Loseite,Alpha Centauri,7,10,10,Discussionite,Epsilon Eridani,8,4,5,Spidermonkey
Ultimate Echo Echo,Feedback,Decideite,Xandar,5,9,5,Workite,Krypton,7,8,6,Ultimate Big Chill
Shocksquatch,Big Chill,Whereite,Nebulon,10,10,7,Sourceite,Vortis,7,5,8,Astrodactyl
Four Arms,Ultimate Swampfire,Programite,Sirius,10,8,8,Ontoite,Epsilon Eridani,9,4,10,Ultimate Gravattack
Shock Rock,Eatle,Actionite,Vega,7,4,6,Particularite,Orion Nebula,5,7,5,Eatle
Feedback,Ditto,Personite,Vulcan,5,8,5,Riskite,Kratos IV,8,4,6,Ditto
Alien X,Armodrillo,Girlite,Tau Ceti,8,8,5,Electionite,Krypton,9,8,10,Water Hazard
The Worst,Whampire,Eastite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Atomix
Cannonbolt,Big Chill,Particularite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Upgrade
Upchuck,Lodestar,Darkite,Rylos,7,9,10,Riskite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Shock Rock,Snare-oh,Littleite,Vega,7,5,6,Greenite,Zantron,5,7,5,Eatle
Ultimate Echo Echo,Fasttrack,Sendite,Vega,8,4,5,Decideite,Hala,8,4,10,Snare-oh
Eatle,Wildmutt,Groundite,Alpha Centauri,10,4,5,Toughite,Qonos,9,8,10,Swampfire
Brainstorm,Snare-oh,Actionite,Xenon,7,7,7,Aite,Orion Nebula,10,6,7,Terraspin
Way Big,Ultimate Spidermonkey,Workite,Tierra Nova,7,5,8,Formite,Kratos IV,9,4,6,Grey Matter
Crashhopper,AmpFibian,Oilite,Vega,7,7,6,Particularite,Zantron,5,8,5,Ultimate Humungousaur
Upgrade,Cannonbolt,Acrossite,Nebulon,10,10,8,Sourceite,Beta Hydri,9,5,8,Blitzwolfer
Whampire,Ultimate Echo Echo,Everite,Vortis,8,10,8,Articleite,Vulcan,5,7,5,NRG
Heatblast,Ditto,Dealite,Vega,6,8,7,Actite,Rylos,10,4,6,Bloxx
Feedback,Ultimate Big Chill,Oilite,Rylos,7,5,9,Cellite,Tierra Nova,9,4,7,Rath
Snare-oh,Ultimate Way Big,Everite,Krypton,6,4,9,Groundite,Epsilon Eridani,10,6,7,Toepick
Ultimate Wildmutt,Jetpack Alien,Seaite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Mole-Stache,Ultimate Swampfire,Herite,Epsilon Eridani,9,9,6,Centuryite,Ego the Living Planet,9,8,8,Water Hazard
Big Chill,Big Chill,Minuteite,Nebulon,10,7,10,Sourceite,Vortis,9,5,8,Big Chill
Humungousaur,Ultimate Gravattack,Lateite,Vulcan,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Ultimate Swampfire,Ditto,Totalite,Tierra Nova,5,10,5,Darkite,Alpha Centauri,8,4,5,Upchuck
Glitch Ben,Fasttrack,Individualite,Kratos IV,7,4,6,Sourceite,Ego the Living Planet,6,10,10,Grey Matter
Brainstorm,AmpFibian,Herite,Beta Hydri,9,6,8,Whereite,Solaris,5,10,9,Slapback
Hot Shot,Fasttrack,Riskite,Vega,7,7,9,Receiveite,Nebulon,7,6,10,AmpFibian
Wildvine,Ditto,Articleite,Tau Ceti,8,5,6,Aite,Epsilon Eridani,9,5,5,Gravattack
Alien X,Swampfire,Alsoite,Sirius,9,8,6,Aite,Hala,9,10,10,Ultimate Big Chill
Brainstorm,Terraspin,Somebodyite,Rylos,7,7,10,Mostite,Orion Nebula,10,6,7,Ultimate Gravattack
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,6,Ultimate Cannonbolt
Brainstorm,Snare-oh,Somebodyite,Xenon,7,7,7,Mostite,Vulcan,10,6,7,Snare-oh
Goop,Ultimate Big Chill,Alsoite,Zantron,9,10,6,Herite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Lodestar,Fasttrack,Toughite,Zygara,9,4,10,Withoutite,Orion Nebula,10,7,10,Lodestar
Frankenstrike,Swampfire,Greenite,Kratos IV,6,6,5,Alsoite,Hala,6,10,10,Diamondhead
Ultimate Wildmutt,Bloxx,Respondite,Altair IV,10,9,6,Chanceite,Talos IV,8,10,8,Grey Matter
Ultimate Echo Echo,Way Big,Aite,Zantron,5,7,9,Formite,Tierra Nova,7,8,10,Way Big
AmpFibian,Overflow,Articleite,Andromeda Prime,8,4,10,Workite,Altair IV,6,4,5,Slapback
Ultimate Swampfire,XLR8,Respondite,Vulcan,6,4,7,Discussionite,Hala,7,9,6,Ultimate Way Big
Ultimate Echo Echo,Armodrillo,Yardite,Orion Nebula,6,10,7,Herite,Hala,9,10,9,Slapback
Walkatrout,Four Arms,Aite,Vulcan,5,8,5,Discussionite,Alpha Centauri,8,4,6,Ditto
Big Chill,Ultimate Way Big,Loseite,Vega,5,7,5,Articleite,Alpha Centauri,8,4,6,Armodrillo
Chamalien,Whampire,Riskite,Vulcan,8,4,10,Dealite,Rylos,8,10,6,Humungousaur
Big Chill,Chamalien,Sourceite,Vortis,5,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Atomix,Slapback,Toughite,Alpha Centauri,7,8,10,Aite,Tierra Nova,9,4,10,NRG
Fasttrack,Fasttrack,Taxite,Vega,7,6,6,Formite,Orion Nebula,5,6,5,Frankenstrike
Glitch Ben,Eatle,Littleite,Vega,8,4,8,Particularite,Orion Nebula,5,7,5,Crashhopper
Spidermonkey,Ultimate Way Big,Faceite,Vega,7,6,9,Workite,Altair IV,7,6,7,Way Big
Humungousaur,Ultimate Gravattack,Lateite,Rylos,6,8,10,Actite,Rylos,10,4,7,Humungousaur
Atomix,Jetpack Alien,Particularlyite,Altair IV,5,9,5,Workite,Tau Ceti,8,9,8,Ultimate Spidermonkey
Goop,Ultimate Swampfire,Withoutite,Ego the Living Planet,9,10,10,Centuryite,Sirius,9,10,10,Ball Weevil
Swampfire,Four Arms,Herite,Tierra Nova,8,4,5,Decideite,Vega,8,4,10,Swampfire
Astrodactyl,Swampfire,Minuteite,Tau Ceti,10,8,10,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Shock Rock,Slapback,Girlite,Vulcan,7,6,7,Totalite,Xandar,7,6,7,Stinkfly
Chamalien,Ultimate Cannonbolt,Centuryite,Kratos IV,9,4,7,Centuryite,Krypton,6,10,5,Feedback
Eye Guy,Bloxx,Yardite,Epsilon Eridani,9,4,9,Dealite,Ego the Living Planet,6,6,9,Upchuck
Slapback,Pesky Dust,Middleite,Solaris,9,8,8,Riskite,Pandora,5,10,10,Jury Rigg
Kickin Hawk,AmpFibian,Colorite,Xandar,8,5,8,Particularite,Zantron,5,8,5,Crashhopper
Overflow,Big Chill,Minuteite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Cannonbolt
Frankenstrike,Bloxx,Particularlyite,Rylos,6,4,6,Mostite,Nebulon,10,8,7,Terraspin
Shock Rock,Snare-oh,Seaite,Rylos,6,8,10,Riskite,Zygara,5,7,10,Lodestar
Ultimate Swampfire,Ultimate Swampfire,Totalite,Beta Hydri,9,10,9,Receiveite,Ego the Living Planet,9,10,10,Feedback
Walkatrout,Grey Matter,Aite,Vulcan,5,9,5,Decideite,Tau Ceti,8,9,10,Jetpack Alien
Glitch Ben,Gravattack,Withoutite,Rylos,7,4,5,Greenite,Zantron,5,8,5,Ultimate Echo Echo
Ultimate Swampfire,Grey Matter,Bestite,Tierra Nova,8,8,10,Agentite,Solaris,8,4,6,Overflow
Cannonbolt,Big Chill,Particularite,Vega,10,7,7,Sourceite,Tierra Nova,7,5,9,Grey Matter
Jetray,Whampire,Groundite,Hala,9,8,10,Receiveite,Nebulon,9,10,10,Blitzwolfer
Blitzwolfer,Terraspin,Maybeite,Xenon,10,6,7,Whereite,Xandar,10,6,7,Terraspin
Crashhopper,AmpFibian,Colorite,Vortis,8,5,8,Particularite,Zantron,5,8,5,Crashhopper
Shock Rock,Eatle,Littleite,Rylos,7,4,8,Aite,Tierra Nova,5,7,5,AmpFibian
The Worst,Eatle,Oilite,Rylos,7,5,8,Earlyite,Alpha Centauri,5,7,5,Bloxx
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,7,5,NRG
Goop,Toepick,Whereite,Orion Nebula,7,6,7,Whereite,Xandar,7,10,6,Frankenstrike
Whampire,Snare-oh,Darkite,Vega,9,4,6,Minuteite,Nebulon,10,7,7,Blitzwolfer
Ultimate Swampfire,Bloxx,Indeedite,Nexus Prime,6,4,6,Everite,Xandar,7,6,9,Ultimate Cannonbolt
Upchuck,Fasttrack,Seaite,Omega Centauri,10,4,9,Totalite,Orion Nebula,5,6,7,Toepick
Bloxx,AmpFibian,Sourceite,Zantron,6,10,7,Threeite,Hala,6,8,6,AmpFibian
Ultimate Way Big,Lodestar,Earlyite,Tau Ceti,7,4,5,Centuryite,Altair IV,6,8,10,Humungousaur
XLR8,Overflow,Loseite,Krypton,9,5,6,Minuteite,Nexus Prime,5,7,10,Glitch Ben
Overflow,Big Chill,Minuteite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Cannonbolt
Jetpack Alien,Snare-oh,Candidateite,Qonos,9,5,8,Whereite,Nebulon,5,4,7,AmpFibian
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,4,10,Actite,Rylos,10,4,7,Humungousaur
Eye Guy,Shocksquatch,Agentite,Vega,9,4,10,Earlyite,Hala,9,10,10,Ultimate Way Big
Blitzwolfer,Cannonbolt,Acrossite,Orion Nebula,6,6,5,Whereite,Solaris,6,6,6,Stinkfly
Four Arms,Chamalien,Electionite,Epsilon Eridani,9,5,6,Receiveite,Zantron,6,4,9,Toepick
Hot Shot,Ultimate Way Big,Storeite,Orion Nebula,10,6,7,Threeite,Talos IV,7,6,9,Ultimate Echo Echo
Jetpack Alien,Ultimate Way Big,Everite,Altair IV,10,9,8,Herite,Hala,8,4,10,Ultimate Cannonbolt
Big Chill,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Crashhopper
Cannonbolt,Ultimate Cannonbolt,Particularlyite,Vega,7,7,8,Electionite,Vega,8,7,8,Diamondhead
Diamondhead,Wildmutt,Girlite,Rylos,8,9,6,Groundite,Alpha Centauri,8,4,6,Ultimate Cannonbolt
Ultimate Swampfire,Big Chill,Alsoite,Ego the Living Planet,9,10,10,Oilite,Omega Centauri,9,10,10,Swampfire
Astrodactyl,Jetpack Alien,Norite,Hala,5,6,5,Storeite,Beta Hydri,7,6,8,Upchuck
Ultimate Cannonbolt,Ultimate Wildmutt,Somebodyite,Ego the Living Planet,7,10,6,Electionite,Krypton,6,10,10,Slapback
Cannonbolt,Ultimate Way Big,Totalite,Epsilon Eridani,9,4,6,Valueite,Hala,7,10,9,Big Chill
Ripjaws,Shocksquatch,Mostite,Tau Ceti,7,6,9,Mostite,Hala,7,6,6,Shocksquatch
Mole-Stache,Overflow,Middleite,Tau Ceti,7,7,6,Minuteite,Ego the Living Planet,9,10,10,Clockwork
