alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Ultimate Wildmutt,Ultimate Cannonbolt,Mostite,Rylos,9,4,5,Articleite,Alpha Centauri,7,10,8,Ultimate Gravattack
Ultimate Big Chill,Gravattack,Loseite,Alpha Centauri,9,4,9,Cellite,Vortis,5,4,10,Ultimate Big Chill
Ultimate Echo Echo,Way Big,Threeite,Vortis,10,5,6,Withoutite,Tierra Nova,7,8,6,Whampire
Feedback,Walkatrout,Herite,Altair IV,9,5,8,Particularite,Alpha Centauri,9,7,5,Ultimate Big Chill
Ditto,Way Big,Centuryite,Tau Ceti,5,8,6,Candidateite,Rylos,8,10,5,Snare-oh
AmpFibian,Gravattack,Aite,Vulcan,7,5,7,Formite,Epsilon Eridani,9,6,6,Mole-Stache
Lodestar,Toepick,Decideite,Vega,5,8,9,Aite,Hala,8,4,10,Lodestar
Four Arms,Jetpack Alien,Decideite,Epsilon Eridani,9,9,10,Workite,Tau Ceti,7,4,8,Way Big
AmpFibian,NRG,Sourceite,Vulcan,5,8,7,Actite,Vortis,9,9,7,Astrodactyl
Wildmutt,Ultimate Swampfire,Everite,Solaris,6,5,8,Leaderite,Talos IV,5,6,6,The Worst
Brainstorm,Ultimate Gravattack,Centuryite,Rylos,7,10,10,Mostite,Alpha Centauri,5,7,10,Way Big
Eye Guy,Feedback,Totalite,Nebulon,6,8,6,Norite,Nebulon,7,4,10,Ultimate Echo Echo
Blitzwolfer,Ultimate Echo Echo,Littleite,Altair IV,10,4,7,Electionite,Alpha Centauri,10,10,8,Wildmutt
Spidermonkey,Snare-oh,Withoutite,Vortis,7,8,8,Dealite,Krypton,7,7,5,Big Chill
Blitzwolfer,Four Arms,Storeite,Vulcan,5,4,6,Sourceite,Epsilon Eridani,8,5,9,Ultimate Gravattack
Big Chill,Lodestar,Programite,Solaris,10,10,5,Earlyite,Rylos,7,4,9,Stinkfly
Ultimate Echo Echo,Terraspin,Sendite,Tau Ceti,6,7,5,Cellite,Nebulon,10,10,7,Jury Rigg
Whampire,Ultimate Way Big,Minuteite,Epsilon Eridani,8,8,10,Threeite,Rylos,9,4,7,Ultimate Cannonbolt
Overflow,Ultimate Way Big,Receiveite,Vega,8,9,6,Decideite,Hala,5,8,9,Bloxx
Crashhopper,Big Chill,Acrossite,Tierra Nova,7,5,10,Aite,Vulcan,5,10,10,AmpFibian
Glitch Ben,AmpFibian,Valueite,Altair IV,9,8,7,Particularite,Vortis,9,7,8,Toepick
Whampire,Big Chill,Indeedite,Nebulon,5,10,8,Whereite,Epsilon Eridani,8,7,8,Wildmutt
Stinkfly,Four Arms,Alsoite,Vega,8,6,7,Groundite,Epsilon Eridani,8,7,8,Big Chill
Shock Rock,Ultimate Way Big,Acrossite,Krypton,8,8,6,Threeite,Vortis,5,4,10,Lodestar
Crashhopper,Grey Matter,Lateite,Alpha Centauri,10,10,10,Decideite,Vulcan,5,8,10,Toepick
Astrodactyl,Ultimate Way Big,Acrossite,Epsilon Eridani,5,4,5,Decideite,Epsilon Eridani,8,10,8,Slapback
Wildmutt,Upchuck,Herite,Altair IV,9,7,8,Thusite,Omega Centauri,10,8,9,Ultimate Swampfire
Kickin Hawk,Chamalien,Maybeite,Andromeda Prime,7,4,8,Particularite,Altair IV,8,10,5,Ultimate Swampfire
Diamondhead,Upgrade,Girlite,Beta Hydri,9,10,7,Norite,Tierra Nova,9,10,7,Glitch Ben
NRG,Glitch Ben,Minuteite,Beta Hydri,10,5,5,Withoutite,Alpha Centauri,9,4,5,Swampfire
Ultimate Humungousaur,Way Big,Earlyite,Nebulon,6,4,8,Withoutite,Alpha Centauri,7,7,6,Ultimate Wildmutt
Wildmutt,Diamondhead,Maybeite,Solaris,9,5,6,Centuryite,Ego the Living Planet,9,8,6,Shocksquatch
Fasttrack,Ditto,Spaceite,Xandar,6,7,9,Aite,Hala,10,4,5,NRG
XLR8,Ultimate Echo Echo,Electionite,Talos IV,6,6,8,Formite,Talos IV,7,7,5,Armodrillo
Humungousaur,AmpFibian,Actionite,Ego the Living Planet,8,6,9,Discussionite,Krypton,9,10,9,Gravattack
Gax,Ultimate Way Big,Faceite,Vortis,7,6,8,Threeite,Epsilon Eridani,7,4,8,Humungousaur
Cannonbolt,Four Arms,Agentite,Rylos,5,10,10,Threeite,Orion Nebula,9,7,10,Terraspin
Feedback,Goop,Aite,Solaris,8,6,8,Greenite,Nebulon,9,4,10,Crashhopper
Ultimate Wildmutt,Heatblast,Indeedite,Orion Nebula,9,10,8,Sourceite,Vulcan,5,9,10,Ultimate Big Chill
Ultimate Echo Echo,Big Chill,Totalite,Solaris,6,7,10,Agentite,Alpha Centauri,5,8,5,Ultimate Big Chill
Slapback,Ultimate Spidermonkey,Formite,Hala,10,10,10,Programite,Tierra Nova,10,4,10,Swampfire
Big Chill,Ultimate Way Big,Simpleite,Xandar,9,10,10,Threeite,Hala,8,7,7,Jury Rigg
Glitch Ben,Terraspin,Dealite,Vortis,10,6,7,Electionite,Rylos,9,8,8,Ultimate Cannonbolt
AmpFibian,Ultimate Gravattack,Alsoite,Nebulon,8,4,6,Mostite,Alpha Centauri,10,5,8,Ultimate Way Big
Clockwork,Cannonbolt,Individualite,Solaris,7,10,9,Darkite,Beta Hydri,5,10,8,The Worst
Blitzwolfer,Jetpack Alien,Storeite,Krypton,5,4,8,Aite,Vulcan,7,10,6,Glitch Ben
Gax,Swampfire,Middleite,Nebulon,9,4,10,Withoutite,Vulcan,9,5,7,Ultimate Echo Echo
Ripjaws,Chamalien,Alsoite,Nebulon,9,10,10,Cellite,Vortis,9,10,5,Glitch Ben
Ultimate Spidermonkey,Upchuck,Yardite,Vulcan,8,4,5,Particularlyite,Pandora,10,10,6,Snare-oh
Bullfrag,AmpFibian,Particularite,Rylos,7,4,8,Particularite,Altair IV,9,4,6,Stinkfly
Ghostfreak,Ultimate Gravattack,Everite,Alpha Centauri,6,6,5,Workite,Talos IV,5,7,5,Upgrade
Lodestar,Armodrillo,Littleite,Nebulon,5,8,10,Earlyite,Talos IV,10,5,5,Terraspin
Shock Rock,Big Chill,Cellite,Talos IV,5,8,7,Decideite,Orion Nebula,6,10,5,Eatle
Slapback,Wildmutt,Colorite,Hala,9,10,9,Decideite,Xandar,8,10,5,Humungousaur
Ultimate Wildmutt,Ultimate Way Big,Togetherite,Zygara,10,6,9,Groundite,Orion Nebula,5,6,8,Stinkfly
Big Chill,Ultimate Gravattack,Loseite,Epsilon Eridani,7,4,8,Toughite,Zantron,7,4,6,Ultimate Spidermonkey
Pesky Dust,Ultimate Gravattack,Alsoite,Zygara,9,4,10,Particularite,Alpha Centauri,7,10,10,Swampfire
Fasttrack,Glitch Ben,Alsoite,Altair IV,9,6,7,Articleite,Vortis,7,8,7,Diamondhead
Upchuck,NRG,Centuryite,Talos IV,5,8,7,Articleite,Epsilon Eridani,8,4,10,Terraspin
Eye Guy,XLR8,Loseite,Omega Centauri,8,6,6,Evidenceite,Solaris,6,10,6,Chamalien
Atomix,Ultimate Swampfire,Oilite,Rylos,10,9,9,Personite,Rylos,8,4,10,Ditto
Ultimate Big Chill,Eatle,Candidateite,Rylos,8,7,10,Valueite,Krypton,9,4,8,Terraspin
Ditto,NRG,Actionite,Hala,9,5,10,Respondite,Sirius,8,10,7,Ultimate Big Chill
Big Chill,Way Big,Politicalite,Altair IV,9,4,8,Sendite,Tau Ceti,9,7,10,Glitch Ben
Ultimate Swampfire,Ultimate Gravattack,Nameite,Rylos,5,8,7,Actite,Hala,8,10,8,AmpFibian
Jury Rigg,Ditto,Articleite,Hala,10,5,5,Aite,Alpha Centauri,9,4,10,Ultimate Big Chill
Brainstorm,Four Arms,Indeedite,Epsilon Eridani,5,4,5,Decideite,Rylos,6,7,7,Humungousaur
AmpFibian,Wildmutt,Evidenceite,Rylos,7,6,9,Chanceite,Epsilon Eridani,8,4,8,Eatle
Ultimate Swampfire,Ultimate Big Chill,Toughite,Nebulon,8,4,7,Agentite,Altair IV,6,4,6,Echo Echo
Brainstorm,Chamalien,Earlyite,Orion Nebula,10,7,10,Particularite,Krypton,9,7,6,Big Chill
Ball Weevil,Overflow,Middleite,Omega Centauri,6,4,10,Minuteite,Ego the Living Planet,6,10,6,Brainstorm
Humungousaur,Ultimate Big Chill,Personite,Hala,10,7,5,Herite,Altair IV,5,5,8,Snare-oh
Ultimate Wildmutt,Ultimate Way Big,Storeite,Orion Nebula,9,4,9,Groundite,Orion Nebula,8,9,10,Terraspin
AmpFibian,Ultimate Spidermonkey,Particularite,Xenon,9,4,7,Programite,Tierra Nova,9,4,6,Ghostfreak
Glitch Ben,Jetpack Alien,Colorite,Talos IV,9,7,5,Agentite,Krypton,5,7,6,Slapback
Ultimate Big Chill,Ultimate Gravattack,Particularite,Kratos IV,9,6,6,Articleite,Krypton,10,8,7,Goop
Ultimate Big Chill,Blitzwolfer,Herite,Nebulon,5,7,7,Minuteite,Solaris,6,7,6,Ditto
Toepick,Wildmutt,Whereite,Tierra Nova,5,9,6,Chanceite,Vulcan,8,4,7,Humungousaur
Brainstorm,Big Chill,Valueite,Ego the Living Planet,5,5,6,Aite,Orion Nebula,8,4,5,Chamalien
Crashhopper,Ditto,Dealite,Xandar,5,4,6,Spaceite,Tierra Nova,9,4,9,Toepick
Spidermonkey,Ditto,Girlite,Sirius,7,5,9,Actite,Kratos IV,5,10,8,Jury Rigg
Mole-Stache,Gravattack,Sendite,Andromeda Prime,10,4,10,Oilite,Ego the Living Planet,9,8,9,Mole-Stache
Chamalien,Swampfire,Oilite,Xenon,9,10,10,Electionite,Sirius,10,7,9,Upchuck
Ghostfreak,Swampfire,Loseite,Omega Centauri,8,4,8,Electionite,Solaris,5,10,10,Kickin Hawk
Lodestar,Four Arms,Taxite,Vega,8,5,6,Decideite,Epsilon Eridani,7,6,7,Way Big
Bloxx,Bloxx,Agentite,Vega,10,10,8,Spaceite,Xandar,8,6,6,Slapback
Shocksquatch,Diamondhead,Totalite,Zygara,10,4,6,Minuteite,Nebulon,8,5,5,The Worst
Bullfrag,Fasttrack,Withoutite,Altair IV,7,4,8,Electionite,Tierra Nova,9,8,10,The Worst
Stinkfly,Big Chill,Candidateite,Tau Ceti,7,9,7,Sourceite,Vortis,9,4,7,Fasttrack
Slapback,Eatle,Respondite,Andromeda Prime,6,6,8,Valueite,Krypton,5,10,10,Lodestar
Slapback,Chamalien,Whereite,Epsilon Eridani,9,9,10,Articleite,Tierra Nova,6,5,10,Ultimate Humungousaur
XLR8,Chamalien,Valueite,Tau Ceti,6,7,8,Discussionite,Vulcan,8,5,10,Ultimate Way Big
Brainstorm,Ditto,Dealite,Solaris,7,8,5,Aite,Alpha Centauri,6,10,6,Chamalien
Frankenstrike,Snare-oh,Actionite,Vega,5,10,5,Decideite,Xandar,5,4,6,Pesky Dust
Ultimate Spidermonkey,The Worst,Middleite,Kratos IV,9,6,6,Formite,Altair IV,8,10,6,Ultimate Swampfire
Ultimate Echo Echo,Feedback,Loseite,Altair IV,9,10,8,Receiveite,Vega,10,4,8,Swampfire
Ultimate Big Chill,Four Arms,Norite,Altair IV,10,9,5,Sourceite,Vortis,9,4,6,Ultimate Echo Echo
Big Chill,Overflow,Alsoite,Rylos,9,7,8,Leaderite,Ego the Living Planet,7,5,8,Heatblast
Big Chill,Ultimate Gravattack,Simpleite,Zantron,9,5,6,Herite,Vega,6,4,7,Ultimate Big Chill
Upchuck,Ultimate Wildmutt,Indeedite,Rylos,5,4,5,Workite,Vulcan,8,6,6,The Worst
Mole-Stache,Toepick,Yardite,Altair IV,5,8,5,Aite,Rylos,6,8,9,Humungousaur
Goop,Big Chill,Valueite,Nebulon,6,9,5,Decideite,Xandar,9,6,8,Swampfire
Jetray,Four Arms,Eastite,Beta Hydri,7,7,6,Threeite,Vortis,8,10,8,Ultimate Way Big
Ultimate Echo Echo,Blitzwolfer,Norite,Rylos,5,7,8,Receiveite,Beta Hydri,5,7,9,Ultimate Swampfire
Shock Rock,Jetray,Formite,Vega,8,4,10,Actite,Hala,7,10,10,Eatle
Ultimate Way Big,Ultimate Swampfire,Threeite,Xandar,7,5,10,Norite,Alpha Centauri,7,6,10,Swampfire
AmpFibian,Snare-oh,Faceite,Vortis,9,7,5,Workite,Krypton,9,10,7,NRG
Glitch Ben,XLR8,Oilite,Nebulon,9,9,5,Minuteite,Beta Hydri,9,8,6,Whampire
Big Chill,AmpFibian,Aite,Rylos,5,6,8,Articleite,Vulcan,7,8,5,Overflow
Ditto,Feedback,Evidenceite,Alpha Centauri,9,7,10,Centuryite,Ego the Living Planet,10,10,8,Toepick
Wildvine,Shocksquatch,Totalite,Omega Centauri,9,10,8,Particularlyite,Beta Hydri,10,8,5,Hot Shot
NRG,Jetray,Togetherite,Vulcan,5,6,6,Whereite,Epsilon Eridani,5,6,10,Jetray
Fasttrack,Big Chill,Girlite,Hala,9,7,9,Whereite,Hala,9,6,10,Crashhopper
Upgrade,Ultimate Cannonbolt,Colorite,Ego the Living Planet,7,5,5,Spaceite,Vulcan,8,6,10,Whampire
Shocksquatch,Overflow,Maybeite,Qonos,9,9,6,Centuryite,Zygara,10,10,9,Ultimate Gravattack
Humungousaur,Wildmutt,Centuryite,Rylos,6,6,10,Chanceite,Epsilon Eridani,5,10,7,Toepick
Fasttrack,Ultimate Echo Echo,Articleite,Zantron,9,6,6,Electionite,Nebulon,6,10,10,Swampfire
Big Chill,Big Chill,Herite,Beta Hydri,5,7,7,Decideite,Rylos,9,4,9,Slapback
Eatle,Snare-oh,Minuteite,Altair IV,5,6,7,Townite,Vulcan,9,10,7,Jury Rigg
Ultimate Way Big,Feedback,Totalite,Nebulon,7,4,8,Norite,Zygara,8,8,5,Big Chill
Toepick,Ultimate Gravattack,Decideite,Tau Ceti,10,9,9,Particularite,Vortis,6,9,9,Toepick
NRG,Ultimate Gravattack,Particularlyite,Vega,5,4,8,Agentite,Nebulon,5,6,6,Ultimate Cannonbolt
Hot Shot,Big Chill,Lateite,Zygara,9,7,8,Herite,Krypton,8,10,10,Ultimate Humungousaur
Shocksquatch,Ditto,Middleite,Omega Centauri,7,10,6,Workite,Vortis,7,8,8,Spidermonkey
Shock Rock,Wildmutt,Mostite,Vega,8,8,8,Chanceite,Hala,5,5,6,Crashhopper
Feedback,Snare-oh,Particularite,Beta Hydri,8,8,5,Townite,Orion Nebula,7,6,10,Stinkfly
Feedback,Bloxx,Sourceite,Xandar,10,9,5,Agentite,Xandar,9,6,5,Big Chill
Glitch Ben,Lodestar,Oilite,Tierra Nova,7,10,10,Earlyite,Altair IV,7,6,7,Crashhopper
Eatle,Ghostfreak,Colorite,Altair IV,9,9,9,Maybeite,Ego the Living Planet,10,10,9,Ultimate Swampfire
Shocksquatch,Slapback,Herite,Ego the Living Planet,10,9,6,Mostite,Zantron,10,4,8,Ultimate Cannonbolt
Upchuck,Chamalien,Colorite,Vega,5,8,10,Respondite,Alpha Centauri,10,7,7,Glitch Ben
Brainstorm,Ultimate Swampfire,Evidenceite,Qonos,7,7,10,Leaderite,Ego the Living Planet,8,8,5,Snare-oh
AmpFibian,Jetpack Alien,Faceite,Beta Hydri,8,5,6,Townite,Tau Ceti,8,7,5,Ultimate Gravattack
Crashhopper,Whampire,Oilite,Vega,9,10,7,Formite,Zantron,8,8,9,Ultimate Humungousaur
Astrodactyl,Chamalien,Oilite,Vega,6,9,9,Earlyite,Rylos,9,6,8,Ultimate Big Chill
Ghostfreak,Chamalien,Maybeite,Vega,7,7,10,Articleite,Alpha Centauri,5,6,5,Heatblast
The Worst,Chamalien,Withoutite,Orion Nebula,5,8,10,Articleite,Talos IV,7,10,10,NRG
Humungousaur,Eatle,Togetherite,Rylos,6,4,8,Chanceite,Vortis,5,10,10,Ultimate Big Chill
Water Hazard,Ultimate Echo Echo,Ontoite,Nebulon,9,5,7,Centuryite,Ego the Living Planet,6,8,7,Brainstorm
Ditto,Terraspin,Toughite,Tierra Nova,9,5,10,Mostite,Qonos,5,5,5,Chamalien
Spidermonkey,Ghostfreak,Alsoite,Xandar,10,4,6,Minuteite,Ego the Living Planet,6,4,7,Chamalien
Ultimate Cannonbolt,Jury Rigg,Withoutite,Epsilon Eridani,8,6,5,Articleite,Orion Nebula,10,4,8,Ultimate Wildmutt
Kickin Hawk,Way Big,Girlite,Solaris,10,7,10,Darkite,Nebulon,9,8,6,Alien X
Terraspin,Big Chill,Greenite,Vega,9,5,6,Threeite,Orion Nebula,5,7,5,NRG
Terraspin,Ditto,Receiveite,Altair IV,10,10,5,Ontoite,Epsilon Eridani,9,6,5,Gravattack
Shocksquatch,Ultimate Swampfire,Everite,Zygara,10,5,10,Centuryite,Nexus Prime,8,8,7,Chamalien
Eatle,Heatblast,Eastite,Kratos IV,6,6,5,Sourceite,Alpha Centauri,8,8,10,Frankenstrike
Bullfrag,Way Big,Sourceite,Andromeda Prime,7,8,9,Formite,Pandora,9,8,7,Blitzwolfer
Gax,Slapback,Particularite,Vega,5,7,9,Mostite,Altair IV,5,6,6,Snare-oh
Slapback,Ultimate Gravattack,Storeite,Rylos,5,7,9,Spaceite,Alpha Centauri,7,6,9,Atomix
Blitzwolfer,Eatle,Cellite,Solaris,10,7,8,Valueite,Orion Nebula,8,4,8,Ultimate Way Big
Lodestar,Jetpack Alien,Decideite,Krypton,5,4,7,Particularite,Alpha Centauri,7,4,10,Lodestar
Blitzwolfer,Ultimate Echo Echo,Respondite,Altair IV,5,8,9,Totalite,Ego the Living Planet,8,4,5,Slapback
Swampfire,Big Chill,Sendite,Talos IV,9,10,8,Decideite,Xandar,7,8,6,Toepick
Brainstorm,Ultimate Echo Echo,Eastite,Rylos,6,6,5,Withoutite,Tierra Nova,8,7,7,Ultimate Swampfire
Gax,Ultimate Big Chill,Norite,Omega Centauri,5,9,10,Oilite,Krypton,10,4,10,Ultimate Cannonbolt
Wildvine,Diamondhead,Ontoite,Zantron,6,5,10,Minuteite,Ego the Living Planet,5,7,6,Kickin Hawk
Wildmutt,Ghostfreak,Maybeite,Omega Centauri,9,7,6,Minuteite,Ego the Living Planet,8,10,5,Ultimate Swampfire
Water Hazard,Ultimate Echo Echo,Ontoite,Vortis,5,10,10,Centuryite,Nebulon,10,6,10,Upgrade
Shocksquatch,Ultimate Big Chill,Everite,Andromeda Prime,7,7,8,Earlyite,Krypton,5,7,5,AmpFibian
Ripjaws,Blitzwolfer,Faceite,Vulcan,5,6,9,Maybeite,Vulcan,6,5,5,Way Big
Way Big,Big Chill,Greenite,Sirius,10,9,9,Aite,Talos IV,9,4,7,Way Big
AmpFibian,Ultimate Way Big,Electionite,Beta Hydri,9,4,10,Threeite,Xandar,8,6,8,Gax
Gax,Grey Matter,Candidateite,Xandar,10,7,8,Threeite,Rylos,5,4,10,Ultimate Way Big
Ultimate Swampfire,Chamalien,Oilite,Alpha Centauri,9,4,5,Respondite,Tau Ceti,8,5,10,Ultimate Echo Echo
Brainstorm,Heatblast,Personite,Rylos,10,10,7,Whereite,Krypton,5,5,10,Wildmutt
Way Big,Chamalien,Togetherite,Vega,5,8,8,Herite,Vulcan,9,7,8,Ultimate Big Chill
Ditto,Snare-oh,Spaceite,Tierra Nova,8,8,9,Sourceite,Vulcan,7,7,10,Ultimate Way Big
Wildvine,Jury Rigg,Darkite,Altair IV,10,5,8,Workite,Tau Ceti,5,4,5,The Worst
The Worst,Big Chill,Programite,Zygara,10,6,5,Aite,Hala,6,4,6,Terraspin
Chamalien,Toepick,Articleite,Solaris,5,4,6,Whereite,Hala,5,6,10,Overflow
Pesky Dust,Jetpack Alien,Withoutite,Altair IV,7,4,6,Whereite,Orion Nebula,8,7,8,Ultimate Swampfire
Big Chill,Toepick,Faceite,Beta Hydri,7,10,9,Aite,Hala,9,4,9,Clockwork
Big Chill,Slapback,Particularite,Xandar,9,5,8,Discussionite,Solaris,5,10,10,Blitzwolfer
Ball Weevil,Jury Rigg,Darkite,Alpha Centauri,10,8,7,Mostite,Talos IV,9,6,10,Ultimate Echo Echo
Shocksquatch,Ultimate Swampfire,Townite,Alpha Centauri,7,10,8,Riskite,Tierra Nova,9,4,6,Ultimate Swampfire
AmpFibian,Ultimate Echo Echo,Norite,Tau Ceti,8,6,9,Withoutite,Solaris,9,5,10,Chamalien
Eatle,Terraspin,Workite,Omega Centauri,10,8,6,Cellite,Tierra Nova,9,4,9,Way Big
Frankenstrike,Snare-oh,Storeite,Beta Hydri,7,4,7,Spaceite,Hala,5,4,5,Blitzwolfer
Ultimate Big Chill,Upgrade,Faceite,Vortis,9,7,10,Thusite,Zygara,6,9,8,Whampire
Alien X,Ultimate Big Chill,Acrossite,Sirius,8,5,9,Aite,Xandar,5,6,7,Big Chill
Ultimate Cannonbolt,Ultimate Gravattack,Eastite,Orion Nebula,7,8,7,Townite,Xandar,9,10,9,Jetray
Goop,Jetpack Alien,Girlite,Talos IV,8,8,6,Aite,Alpha Centauri,9,9,8,Frankenstrike
Cannonbolt,Terraspin,Dealite,Tierra Nova,10,7,5,Particularite,Nebulon,8,9,9,Ultimate Cannonbolt
Terraspin,Ultimate Cannonbolt,Storeite,Tierra Nova,10,5,5,Herite,Sirius,9,4,8,Ditto
Feedback,Ultimate Swampfire,Middleite,Vortis,9,7,8,Centuryite,Zygara,10,10,9,Big Chill
Stinkfly,Whampire,Girlite,Rylos,7,7,9,Formite,Vulcan,5,6,10,Jetray
Rath,Four Arms,Bestite,Tierra Nova,7,8,7,Sourceite,Orion Nebula,6,6,10,Grey Matter
Bloxx,Ultimate Swampfire,Somebodyite,Alpha Centauri,9,9,7,Riskite,Tierra Nova,9,8,10,Eatle
Terraspin,Toepick,Mostite,Hala,7,10,9,Aite,Alpha Centauri,9,6,10,Lodestar
Upchuck,Ultimate Way Big,Somebodyite,Ego the Living Planet,9,4,8,Groundite,Orion Nebula,8,7,6,Terraspin
Mole-Stache,Four Arms,Programite,Solaris,10,10,8,Threeite,Orion Nebula,8,6,6,Ultimate Swampfire
Crashhopper,Eatle,Togetherite,Orion Nebula,10,6,9,Valueite,Epsilon Eridani,5,5,10,NRG
Lodestar,Eatle,Taxite,Orion Nebula,7,10,5,Valueite,Orion Nebula,5,7,7,Eatle
Water Hazard,Armodrillo,Maybeite,Tau Ceti,5,10,10,Toughite,Rylos,8,7,10,Chamalien
Ultimate Swampfire,Chamalien,Centuryite,Sirius,9,8,9,Herite,Tau Ceti,7,4,10,Big Chill
Astrodactyl,Ditto,Acrossite,Rylos,9,10,5,Spaceite,Epsilon Eridani,8,6,6,Eatle
XLR8,Ultimate Cannonbolt,Centuryite,Xandar,8,8,8,Workite,Vortis,8,7,9,Stinkfly
Jetray,Bloxx,Minuteite,Rylos,10,5,10,Townite,Hala,9,6,10,Ultimate Swampfire
Glitch Ben,Glitch Ben,Oilite,Solaris,9,6,5,Toughite,Ego the Living Planet,9,10,6,Ultimate Echo Echo
Mole-Stache,AmpFibian,Sourceite,Orion Nebula,5,5,6,Actite,Hala,9,4,6,Jury Rigg
Whampire,Jetray,Lateite,Hala,5,4,8,Aite,Tierra Nova,5,8,5,Jetray
Fasttrack,XLR8,Candidateite,Vortis,7,8,7,Minuteite,Rylos,6,6,5,Ultimate Swampfire
Shock Rock,Wildmutt,Littleite,Nebulon,7,7,5,Chanceite,Epsilon Eridani,5,6,9,Ultimate Big Chill
Mole-Stache,AmpFibian,Sourceite,Zygara,7,6,8,Earlyite,Sirius,8,7,7,Fasttrack
Shock Rock,Jetpack Alien,Decideite,Rylos,7,7,10,Respondite,Alpha Centauri,5,4,8,Slapback
Big Chill,Ultimate Swampfire,Girlite,Alpha Centauri,9,5,6,Greenite,Vortis,7,6,6,Ultimate Echo Echo
Snare-oh,Ultimate Swampfire,Yardite,Xandar,6,6,10,Centuryite,Sirius,7,10,10,Ditto
Feedback,Blitzwolfer,Herite,Hala,7,7,8,Minuteite,Solaris,9,4,10,Chamalien
Way Big,Jetpack Alien,Decideite,Altair IV,5,7,6,Townite,Epsilon Eridani,7,4,5,Ultimate Cannonbolt
Ghostfreak,Way Big,Maybeite,Solaris,9,4,6,Sendite,Rylos,7,10,10,Heatblast
Brainstorm,Ultimate Big Chill,Minuteite,Kratos IV,8,6,9,Actite,Hala,6,10,10,Glitch Ben
Jury Rigg,Ultimate Big Chill,Workite,Orion Nebula,5,6,9,Actite,Krypton,8,4,6,Diamondhead
Alien X,Jetpack Alien,Agentite,Hala,9,5,9,Townite,Xandar,5,4,10,AmpFibian
Ultimate Wildmutt,Lodestar,Lateite,Nebulon,10,8,6,Mostite,Tau Ceti,9,5,5,Ultimate Echo Echo
Gax,Terraspin,Politicalite,Vega,5,7,7,Formite,Hala,8,4,6,Mole-Stache
Big Chill,Ultimate Way Big,Politicalite,Altair IV,9,5,5,Sourceite,Vulcan,8,5,7,Blitzwolfer
Wildvine,Glitch Ben,Everite,Solaris,9,5,10,Personite,Altair IV,9,10,9,Ditto
Upchuck,Bloxx,Workite,Kratos IV,10,9,6,Townite,Hala,9,6,7,Way Big
Ultimate Swampfire,AmpFibian,Respondite,Kratos IV,9,5,6,Articleite,Vega,5,5,6,Pesky Dust
Upchuck,Eatle,Personite,Rylos,8,10,10,Valueite,Orion Nebula,5,7,9,Terraspin
Big Chill,Ultimate Spidermonkey,Individualite,Tierra Nova,7,6,7,Leaderite,Zantron,10,6,7,Mole-Stache
Crashhopper,Ultimate Big Chill,Particularlyite,Xandar,9,6,5,Townite,Sirius,10,10,6,Jury Rigg
Lodestar,Eatle,Taxite,Tierra Nova,6,7,9,Chanceite,Krypton,5,6,10,Overflow
Crashhopper,Ultimate Big Chill,Dealite,Vega,8,10,6,Discussionite,Vega,9,4,9,Gravattack
Glitch Ben,Ultimate Way Big,Acrossite,Tierra Nova,7,6,8,Threeite,Orion Nebula,10,8,8,Overflow
Slapback,Chamalien,Greenite,Alpha Centauri,6,8,6,Cellite,Sirius,10,8,9,Jetray
Walkatrout,AmpFibian,Storeite,Rylos,7,8,6,Articleite,Alpha Centauri,7,10,9,Way Big
Glitch Ben,The Worst,Acrossite,Tau Ceti,6,6,8,Greenite,Tierra Nova,5,8,10,Atomix
Terraspin,Ultimate Big Chill,Mostite,Vortis,7,8,6,Agentite,Xandar,8,5,7,Ultimate Cannonbolt
Upchuck,Feedback,Nameite,Vega,7,4,5,Centuryite,Nebulon,10,4,10,Ultimate Cannonbolt
Brainstorm,Ultimate Gravattack,Programite,Vulcan,8,9,7,Actite,Alpha Centauri,9,8,8,NRG
Kickin Hawk,Blitzwolfer,Girlite,Solaris,9,9,8,Norite,Nexus Prime,6,10,5,Upgrade
Humungousaur,Overflow,Dealite,Rylos,9,4,9,Receiveite,Solaris,9,4,10,Jetpack Alien
Upchuck,Ultimate Gravattack,Minuteite,Hala,7,8,8,Dealite,Solaris,5,10,9,Glitch Ben
Glitch Ben,Ditto,Alsoite,Tau Ceti,5,7,6,Agentite,Vortis,9,4,7,Lodestar
Goop,Ultimate Cannonbolt,Alsoite,Altair IV,8,5,5,Townite,Hala,9,8,5,Goop
Wildvine,Way Big,Maybeite,Sirius,9,5,10,Totalite,Ego the Living Planet,5,6,8,Alien X
Fasttrack,Ultimate Swampfire,Valueite,Vega,6,8,8,Centuryite,Altair IV,9,6,9,Swampfire
Shocksquatch,Upchuck,Everite,Vortis,6,7,9,Particularlyite,Solaris,10,4,7,Ultimate Way Big
Upgrade,Upgrade,Workite,Zygara,7,8,7,Storeite,Rylos,6,4,7,Ghostfreak
Whampire,Four Arms,Minuteite,Vega,7,4,8,Chanceite,Epsilon Eridani,5,4,5,Humungousaur
Fasttrack,Jetpack Alien,Programite,Xenon,8,10,6,Workite,Rylos,9,9,6,Ultimate Way Big
