alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,5,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Gax,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,4,5,Eatle
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Frankenstrike,Snare-oh,Evidenceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Diamondhead
Spidermonkey,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Brainstorm
Whampire,Wildmutt,Taxite,Kratos IV,8,9,9,Norite,Epsilon Eridani,8,6,10,Gravattack
Mole-Stache,Goop,Yardite,Vega,5,4,6,Cellite,Ego the Living Planet,9,8,8,Mole-Stache
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Altair IV,9,10,10,Fasttrack
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Ultimate Wildmutt
Ultimate Big Chill,Ultimate Swampfire,Programite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Rath,Ultimate Wildmutt,Lateite,Rylos,7,10,6,Norite,Orion Nebula,9,4,5,Snare-oh
Bloxx,Ditto,Agentite,Hala,8,10,5,Workite,Alpha Centauri,8,4,6,Ditto
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Heatblast,Echo Echo,Addite,Tierra Nova,8,9,10,Withoutite,Xandar,9,6,8,Wildmutt
Kickin Hawk,AmpFibian,Loseite,Tierra Nova,8,7,8,Particularite,Zantron,5,8,5,AmpFibian
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Simpleite,Omega Centauri,6,8,6,The Worst
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Orion Nebula,10,4,7,Lodestar
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Earlyite,Vulcan,5,6,7,Frankenstrike
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Gax,Ball Weevil,Particularlyite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Gax
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Spidermonkey,AmpFibian,Faceite,Zygara,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Four Arms,Shocksquatch,Decideite,Epsilon Eridani,8,4,5,Candidateite,Vortis,6,8,6,Ultimate Way Big
Spidermonkey,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,6,5,Snare-oh
Shocksquatch,Cannonbolt,Storeite,Omega Centauri,9,6,10,Whereite,Xandar,10,10,7,Toepick
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Ball Weevil,Glitch Ben,Darkite,Vortis,10,10,8,Oilite,Vega,8,4,8,Glitch Ben
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Jetpack Alien,Feedback,Townite,Tierra Nova,8,9,5,Withoutite,Omega Centauri,8,8,6,Jetpack Alien
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Wildmutt,Wildmutt,Whereite,Epsilon Eridani,7,6,10,Ontoite,Hala,9,6,5,Toepick
Way Big,Four Arms,Toughite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Way Big
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,9,8,Overflow
Walkatrout,Way Big,Taxite,Sirius,5,9,9,Respondite,Krypton,7,4,10,Ultimate Spidermonkey
Ball Weevil,Ditto,Acrossite,Tierra Nova,10,10,8,Oilite,Vega,8,4,8,Glitch Ben
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
Hot Shot,Toepick,Personite,Epsilon Eridani,9,6,7,Totalite,Xandar,6,6,9,Heatblast
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
Eatle,Ultimate Way Big,Agentite,Orion Nebula,5,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Humungousaur,Ultimate Gravattack,Lateite,Hala,10,7,8,Actite,Rylos,10,10,7,Spidermonkey
Spidermonkey,AmpFibian,Faceite,Vega,7,6,9,Particularite,Zantron,5,6,5,Snare-oh
Mole-Stache,Goop,Yardite,Vega,5,4,6,Decideite,Ego the Living Planet,9,8,10,Ultimate Humungousaur
Upgrade,Big Chill,Minuteite,Pandora,6,7,10,Sourceite,Vortis,9,5,8,Upgrade
Snare-oh,Echo Echo,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Grey Matter
Spidermonkey,AmpFibian,Colorite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Spidermonkey,AmpFibian,Faceite,Vega,7,9,9,Aite,Omega Centauri,5,8,5,Crashhopper
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Glitch Ben,Swampfire,Darkite,Vega,10,4,8,Evidenceite,Vega,6,7,9,Terraspin
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,6,Jetpack Alien
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Way Big,Wildmutt,Chanceite,Epsilon Eridani,8,5,10,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,6,Ultimate Big Chill
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ultimate Swampfire,XLR8,Centuryite,Ego the Living Planet,9,10,10,Withoutite,Beta Hydri,9,5,8,Ultimate Swampfire
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Upgrade
Gax,Ball Weevil,Girlite,Altair IV,9,5,6,Darkite,Tierra Nova,5,10,8,Wildmutt
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Sirius,8,10,9,Slapback
Stinkfly,Slapback,Articleite,Alpha Centauri,5,5,10,Simpleite,Hala,9,6,5,Wildmutt
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Cannonbolt,Big Chill,Chanceite,Nebulon,8,7,9,Sourceite,Vortis,9,5,8,Wildmutt
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Glitch Ben,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Ultimate Way Big,Overflow,Candidateite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Four Arms,Shocksquatch,Decideite,Epsilon Eridani,8,8,5,Simpleite,Vortis,6,8,6,The Worst
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,5,7,5,Rath
Bloxx,Ditto,Agentite,Hala,8,8,9,Workite,Alpha Centauri,8,4,6,Ditto
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,Pesky Dust
Mole-Stache,Jetray,Yardite,Vega,5,4,6,Dealite,Ego the Living Planet,9,8,9,Mole-Stache
Spidermonkey,AmpFibian,Faceite,Zygara,7,7,9,Particularite,Zantron,5,6,5,Crashhopper
Ultimate Humungousaur,Jetray,Togetherite,Tierra Nova,10,7,6,Storeite,Tau Ceti,9,10,9,Ultimate Humungousaur
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Terraspin,Ultimate Big Chill,Mostite,Tierra Nova,7,6,6,Herite,Sirius,9,10,9,Ultimate Big Chill
Way Big,Four Arms,Formite,Tierra Nova,7,10,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Gax,Snare-oh,Girlite,Altair IV,9,5,6,Aite,Vulcan,5,6,7,Blitzwolfer
Rath,Ditto,Totalite,Vulcan,8,6,9,Workite,Rylos,8,4,6,Ditto
Feedback,Lodestar,Dealite,Beta Hydri,7,4,10,Cellite,Krypton,6,8,10,Feedback
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Feedback,Swampfire,Norite,Andromeda Prime,7,4,10,Electionite,Krypton,9,4,10,Armodrillo
Alien X,Ultimate Big Chill,Girlite,Zygara,9,9,6,Herite,Altair IV,10,10,7,Ball Weevil
Glitch Ben,Chamalien,Oilite,Vega,8,4,8,Articleite,Alpha Centauri,5,4,6,Glitch Ben
Snare-oh,Grey Matter,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Humungousaur
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Kickin Hawk,AmpFibian,Loseite,Vega,8,8,8,Particularite,Zantron,7,8,5,Crashhopper
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Chamalien,Ditto,Articleite,Vega,5,4,5,Workite,Alpha Centauri,8,4,6,Ditto
Gax,Ball Weevil,Girlite,Altair IV,9,5,6,Darkite,Tierra Nova,5,10,8,Ball Weevil
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Gravattack,Wildmutt,Aite,Kratos IV,6,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Overflow,Big Chill,Minuteite,Nebulon,6,7,10,Sourceite,Vortis,9,5,8,Big Chill
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,7,4,6,Ultimate Way Big
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ultimate Humungousaur,Jetray,Togetherite,Tierra Nova,10,4,6,Dealite,Tau Ceti,9,8,9,Ultimate Humungousaur
Fasttrack,Ball Weevil,Girlite,Altair IV,9,5,10,Sendite,Tierra Nova,10,10,5,Upchuck
Gravattack,Wildmutt,Simpleite,Kratos IV,6,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Blitzwolfer,Toepick,Townite,Tau Ceti,8,6,6,Whereite,Xandar,8,9,9,Spidermonkey
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Slapback,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,7,7,10,Upgrade
Mole-Stache,Cannonbolt,Everite,Omega Centauri,9,6,10,Minuteite,Nebulon,10,10,7,Shocksquatch
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,6,6,9,Heatblast
Upchuck,Armodrillo,Norite,Beta Hydri,7,8,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Way Big,Four Arms,Toughite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Ultimate Spidermonkey,Four Arms,Toughite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,8,7,Formite,Tierra Nova,7,8,10,Way Big
Atomix,Glitch Ben,Eastite,Sirius,10,5,10,Oilite,Vega,8,4,8,Atomix
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,10,Sourceite,Vortis,9,5,8,Upgrade
Chamalien,Pesky Dust,Articleite,Vega,5,4,5,Simpleite,Alpha Centauri,8,4,6,Chamalien
Ultimate Way Big,Overflow,Threeite,Hala,7,4,10,Receiveite,Nebulon,6,7,8,Overflow
Hot Shot,Toepick,Faceite,Talos IV,9,9,9,Whereite,Xandar,8,6,9,Hot Shot
Jury Rigg,Four Arms,Toughite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Cannonbolt,Big Chill,Receiveite,Nebulon,10,10,8,Sourceite,Vortis,9,5,8,Cannonbolt
Spidermonkey,Snare-oh,Faceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Diamondhead
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Ultimate Cannonbolt,Toepick,Togetherite,Tierra Nova,8,9,6,Sourceite,Solaris,8,8,6,Toepick
Heatblast,Ultimate Echo Echo,Ontoite,Talos IV,9,6,9,Totalite,Solaris,6,6,9,Heatblast
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Blitzwolfer,Toepick,Candidateite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Ultimate Cannonbolt,Wildmutt,Faceite,Epsilon Eridani,8,9,9,Chanceite,Epsilon Eridani,8,6,10,Grey Matter
Way Big,Wildmutt,Ontoite,Epsilon Eridani,8,4,7,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Cannonbolt,Big Chill,Receiveite,Nebulon,6,10,7,Sourceite,Vortis,9,5,8,Jury Rigg
Water Hazard,Feedback,Seaite,Solaris,8,10,8,Minuteite,Alpha Centauri,7,7,10,NRG
Jetray,AmpFibian,Townite,Vega,7,7,9,Particularite,Zantron,5,8,5,Crashhopper
Gravattack,Wildmutt,Greenite,Kratos IV,5,10,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Walkatrout,Gutrot,Spaceite,Solaris,5,9,8,Norite,Tierra Nova,7,4,10,Jury Rigg
Whampire,Ultimate Humungousaur,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Wildmutt
NRG,Armodrillo,Norite,Beta Hydri,7,4,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Brainstorm,Ultimate Gravattack,Somebodyite,Krypton,7,4,7,Mostite,Rylos,10,6,7,Brainstorm
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,7,Minuteite,Nebulon,10,10,7,Shocksquatch
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Water Hazard,Ultimate Swampfire,Seaite,Xandar,9,6,8,Minuteite,Pandora,9,7,10,Upgrade
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Whampire
Upchuck,Armodrillo,Littleite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Ultimate Echo Echo,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Simpleite,Vortis,6,8,6,The Worst
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Spaceite,Solaris,6,7,10,Upgrade
Frankenstrike,Ultimate Gravattack,Actionite,Kratos IV,5,7,8,Norite,Beta Hydri,8,4,7,Snare-oh
Jury Rigg,Four Arms,Formite,Tierra Nova,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Ditto,Swampfire,Workite,Alpha Centauri,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Upgrade,Big Chill,Minuteite,Pandora,9,10,10,Sourceite,Vortis,9,5,8,Upgrade
Brainstorm,Terraspin,Everite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Heatblast
Crashhopper,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,8,5,Snare-oh
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Way Big
Ultimate Cannonbolt,Upchuck,Spaceite,Sirius,9,9,9,Norite,Krypton,7,8,10,Pesky Dust
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Upgrade,Big Chill,Receiveite,Nebulon,6,7,10,Sourceite,Vortis,9,5,8,Big Chill
Ultimate Swampfire,Jury Rigg,Centuryite,Ego the Living Planet,9,10,10,Withoutite,Beta Hydri,9,4,8,Ultimate Swampfire
Spidermonkey,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,8,5,Snare-oh
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Ultimate Swampfire,Jury Rigg,Groundite,Vortis,9,8,8,Toughite,Qonos,7,4,10,Way Big
Toepick,Blitzwolfer,Whereite,Xandar,7,6,9,Storeite,Talos IV,9,6,9,Toepick
Gax,Ultimate Spidermonkey,Girlite,Altair IV,9,5,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Overflow,Big Chill,Minuteite,Nebulon,6,10,7,Sourceite,Vortis,9,5,8,Cannonbolt
The Worst,Ultimate Echo Echo,Personite,Epsilon Eridani,9,6,5,Totalite,Solaris,6,6,10,Wildmutt
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Bullfrag,Ultimate Big Chill,Individualite,Tierra Nova,5,9,5,Herite,Sirius,9,10,9,Ultimate Big Chill
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Candidateite,Epsilon Eridani,6,6,6,Toepick
Snare-oh,Jetpack Alien,Aite,Vulcan,5,9,7,Leaderite,Rylos,8,4,8,Humungousaur
Wildvine,Ultimate Swampfire,Withoutite,Solaris,9,5,8,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Upgrade,Big Chill,Minuteite,Pandora,6,7,10,Sourceite,Vortis,9,5,8,Upgrade
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Ultimate Cannonbolt,Wildmutt,Greenite,Kratos IV,5,7,5,Chanceite,Epsilon Eridani,8,6,10,Upchuck
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Frankenstrike,Snare-oh,Riskite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Gravattack
Stinkfly,Slapback,Articleite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Stinkfly
Gax,Ball Weevil,Alsoite,Altair IV,9,5,6,Darkite,Tierra Nova,10,10,8,Gax
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Ultimate Gravattack
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Toepick,Heatblast,Whereite,Xandar,7,6,9,Ontoite,Talos IV,9,6,9,Toepick
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,6,Centuryite,Ego the Living Planet,9,10,10,Jetray
Lodestar,Four Arms,Toughite,Nebulon,7,4,10,Decideite,Epsilon Eridani,8,4,5,Four Arms
Wildvine,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Snare-oh,Ultimate Wildmutt,Aite,Vulcan,5,6,7,Leaderite,Rylos,8,4,8,Grey Matter
Terraspin,Ultimate Way Big,Valueite,Orion Nebula,5,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
Terraspin,Ultimate Big Chill,Mostite,Ego the Living Planet,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Jury Rigg,Four Arms,Formite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Kickin Hawk,Chamalien,Loseite,Vega,8,5,8,Articleite,Alpha Centauri,5,4,5,Kickin Hawk
Chamalien,Swampfire,Workite,Alpha Centauri,8,8,6,Electionite,Krypton,9,4,10,Ditto
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Fasttrack,Ball Weevil,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Shock Rock,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Snare-oh,Echo Echo,Aite,Vulcan,5,6,7,Respondite,Rylos,8,4,8,Grey Matter
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ultimate Spidermonkey,Four Arms,Sendite,Nebulon,10,10,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Wildmutt,Big Chill,Minuteite,Nebulon,6,7,7,Sourceite,Vortis,9,5,8,Pesky Dust
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,4,5,Chanceite,Epsilon Eridani,8,6,10,Feedback
Ultimate Humungousaur,Jetray,Yardite,Vega,10,4,6,Dealite,Tau Ceti,9,8,9,Jetray
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Riskite,Altair IV,9,5,6,Ghostfreak
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,8,7,Formite,Tierra Nova,7,8,10,Way Big
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,4,5,Chanceite,Epsilon Eridani,8,6,10,Feedback
Snare-oh,Echo Echo,Aite,Vulcan,5,9,7,Groundite,Rylos,8,4,8,Echo Echo
Kickin Hawk,AmpFibian,Loseite,Tierra Nova,8,5,8,Particularite,Zantron,5,8,5,AmpFibian
Wildmutt,Big Chill,Receiveite,Epsilon Eridani,6,8,10,Sourceite,Vortis,9,5,8,Overflow
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Big Chill
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Solaris,6,8,10,Jetray
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Xandar,10,6,7,Terraspin
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Spidermonkey,AmpFibian,Faceite,Rylos,7,7,9,Particularite,Zantron,5,6,5,Crashhopper
Wildmutt,Shocksquatch,Chanceite,Alpha Centauri,8,5,10,Everite,Omega Centauri,9,6,6,Wildmutt
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Terraspin,Ultimate Big Chill,Mostite,Ego the Living Planet,7,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Stinkfly,Chamalien,Darkite,Alpha Centauri,5,5,10,Personite,Hala,5,6,5,Stinkfly
The Worst,Ultimate Swampfire,Indeedite,Solaris,6,6,9,Norite,Ego the Living Planet,9,10,10,Ultimate Echo Echo
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
XLR8,Gravattack,Sourceite,Beta Hydri,9,10,8,Greenite,Kratos IV,5,4,6,Gravattack
Gravattack,Wildmutt,Greenite,Kratos IV,10,7,6,Chanceite,Epsilon Eridani,8,6,10,Humungousaur
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,5,7,5,Rath
Overflow,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Cannonbolt
Jetpack Alien,Feedback,Townite,Tau Ceti,8,8,8,Workite,Omega Centauri,8,4,6,AmpFibian
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Four Arms,Shocksquatch,Decideite,Epsilon Eridani,8,4,5,Candidateite,Hala,8,8,6,Ultimate Way Big
Ultimate Echo Echo,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Solaris,8,10,9,Slapback
Brainstorm,Terraspin,Everite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Brainstorm
Big Chill,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Cannonbolt,Big Chill,Chanceite,Nebulon,8,7,8,Sourceite,Vortis,9,5,8,Wildmutt
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Ghostfreak,Gax,Maybeite,Ego the Living Planet,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
Gravattack,Feedback,Greenite,Kratos IV,5,7,6,Norite,Beta Hydri,7,4,10,Gravattack
